hash,size_of_data,virtual_address,entropy,virtual_size,malware
3eaccfada0e3d64e7c4f1e3907b99116,934912,4096,6.058017377043326,934572,0
554ce484aba0f97dcf7658257b643c28,26112,4096,6.439070283999263,25615,0
b239106b9b5beb8e0fa4b6584af701e8,58880,4096,6.269379047877054,58554,0
2e77bab79f078654782f83f0a0aefe31,18944,4096,6.231690808928253,18534,0
5fff99f7b8f5d231826dee9ae16dfe87,28672,4096,6.497884651859418,28432,0
75aa9a661ce16a6b36f8d8f654b3d86c,3924480,4096,6.419227845627523,3924164,0
fa5c490197c97ec58cf751f8ce6439d3,12800,4096,6.234854573035399,12576,0
081f6f52f4254f500a8bb168c5a43cc8,175104,4096,6.290933369663132,175088,0
2c8b2510d396ca26e6ee0bab6cca1a40,28672,4096,6.497884651859418,28432,0
c1c0bd7c1927f4e1ff042580c0d6e596,28672,4096,6.497884651859418,28432,0
15f07e50407139aa93d3fb6e612d2f74,13824,4096,6.171354497661973,13584,0
691e3285e53dca558e1a84667f13e15a,1110528,4096,6.6198882212538175,1110500,0
7fa8ba5a780e4757964ac9d4238302b9,41984,4096,6.289035026083561,41654,0
139ef237f3b7dced11e58252a96f64a7,28672,4096,6.497884651859418,28432,0
5fab34e26d740f16b079a3c5fdceafdb,115200,4096,6.632145039378061,114742,0
4522d04d50ef117a2742ff09f68b3197,125440,4096,6.653677539893487,125396,0
3e0cbb0553e411b1d68c03f161fcb77b,1759744,4096,6.468978869438758,1759244,0
f36b7461fecdcf763fdefa3a3352cd45,87040,4096,6.33516726949324,86848,0
9130377f87a2153feab900a00ea1ebff,9728,4096,5.869921959639481,9706,0
2c49b175aee1d4364b91b531417fe583,184320,4096,6.167991877720636,184233,0
333f7fe978921b78a38edf043ab0c1ca,4392448,4096,6.475398071400104,4391980,0
b0222bd0f9d97488d691bcc02b051a92,10752,4096,5.985408704212767,10288,0
f1033abf5660418ccecc7b6f8280c49f,1211904,4096,6.252348220744362,1211864,0
b0f95ef9778094669f82ab39cea4bd0d,64512,4096,6.5280573722648665,64494,0
56b2bf994ce95ca4495a99f9d75c5462,28672,4096,6.497884651859418,28432,0
333153e486b9b342916649091cf180ee,28672,4096,6.497884651859418,28432,0
c3beed79f0fe3081c954c3c070687c05,106496,4096,6.637422586513402,104582,0
d8891790fad89f7b648cc25b1a6169ac,677888,4096,6.239445794176422,677472,0
a864c416e467ffa3deae4efacf58f9d7,8192,4096,3.964478858989525,4438,0
53683a331f8a1bb20add0330f1de6388,30720,4096,6.316703876175572,30488,0
ca9e76520cb3db49ba051e0877032e52,28160,4096,6.263048102925352,27650,0
202816ccf78265f3ca37e38e3014e14d,3741696,4096,6.489673355744481,3741216,0
b5c5dcad3899512020d135600129d665,80896,4096,6.32074752396936,80468,0
e62bf5a49d8023f2384ab7f31031535b,94208,4096,6.5042105204078045,93870,0
8fb2fdc87d9155c3373ede38a533cbf7,88576,4096,6.602934439944247,88571,0
d18dbccff4a2fcedb18deefd8eb0244b,86016,4096,6.564278110695589,82806,0
eb93c2852842f76872dcfb19735775dc,108544,4096,5.900378249833691,108252,0
9dcbaabc84523b3fca1dfe2c8bb39571,1243136,4096,6.559685123562202,1242874,0
95196dc4007f7865c5e6bcadee454a00,1801216,4096,5.635102777441149,1801195,0
64261f6acf8e566a70ec8b62af8ccdb1,2580480,4096,6.726416204741937,2580208,0
4ae1e47e9bacd7e6d5c43914fc39c972,18552320,4096,6.685830791474444,18552004,0
8477b1c26927eeb5fd3669613231eb4c,1286656,4096,6.580031791859013,1286469,0
862f7368f730a4a1fe1227a0858936f5,152576,4096,6.605005113889687,152317,0
a95fd68009c714026730811aebd52e2f,842752,4096,6.017510289514894,842556,0
c725080ff7ae5be0559ac74ce3cd30eb,43008,4096,6.2622399471668855,42778,0
e3d7e3e56d6d8309be88bb67da172f24,546304,4096,6.452293847279223,546149,0
61f03046494da0461d14ac55c2d9db4d,27648,4096,6.246192459779206,27396,0
7cc90abc007d2efc476930137899cfda,28672,4096,6.497884651859418,28432,0
a557563260fd041f6cfa5c296918104e,51200,4096,6.0755754472841375,50930,0
bc713cb8598ae96f6199a4f2976cf6c3,5120,4096,5.672434691626672,4840,0
ebe0926e082e36b1660d8fd2b75db76a,90112,4096,6.516518184853389,86022,0
3506356c329758e4f703cd2103d7daab,26112,4096,6.4162226664009525,25609,0
54b46953e99d246408beb86e88917efe,28672,4096,6.497884651859418,28432,0
7cb01140cc3b71042600f38efc750b44,94208,4096,6.648594653918265,93512,0
68c218eb649c5750039102c54af3b586,565248,4096,6.264816921328804,564804,0
dc9949afd42077d135900f96abdc6307,6144,4096,6.263133359233351,5972,0
48073c5b7d752865362c46b8f849903c,49152,4096,6.1288090788365,47378,0
e9876296a05eb5e4d4bf49b319f7b2d9,2307072,4096,6.294002903247063,2306669,0
e49c5a1be6f332c686c2a97b67c994e7,297984,4096,6.493826719745956,297524,0
85f2f46e6461e7329a9b104881b4d2d3,28672,4096,6.497884651859418,28432,0
8b91e351d1e46af68f27bae037fcfff6,1914368,4096,6.0897979542169205,1914256,0
0ca449c2a395b980571f628c3d178d8b,94208,4096,6.625430383193655,92300,0
08d20f3d3c8b9156695d74214455e9d1,17920,4096,6.416508056903037,17870,0
cfa192f68d74794a4f76d1ed01d3fb2c,3663872,4096,6.4927985888498965,3663499,0
f7a7c41af8bfeafccd45ccc8a1708536,62976,4096,6.62901997116907,62763,0
b48a059d6a3edc18c935e685b9a1c3e7,28672,4096,6.497884651859418,28432,0
0a9ffc46b9bb734ecf71232dcfbd327b,2674688,4096,6.4820512146804825,2674568,0
4f2049e214b45091914e2c0f3409ea98,16384,4096,6.228262722983152,15494,0
17965617f1d438d5f3eaf16991b5a7a7,28672,4096,6.497884651859418,28432,0
ba04584917d498daf6b054f1476e93e1,292864,4096,6.574801350820994,292509,0
2124a793ac7d675e1b2d5fdee19a87d0,137728,4096,6.576595017581767,137407,0
bfe0baadb967a361afaa6a0a0eff15d6,102400,4096,6.694660087724471,102126,0
de7c6c5f043a2f738b56f49ea710c8d3,53248,4096,6.055930888921959,49624,0
79bd396ceee0f36e8be85de871e7e5f7,24576,8192,4.943122475629746,20724,0
20afe5b4ee06ec035386d8575fbe486c,45568,4096,6.314941079858746,45112,0
32dee5d6b7e38027723972192ceede88,83968,4096,6.516503721415213,83732,0
373dc5db1f2f33716aa51dc2a8ab04f8,5632,4096,6.171122670724019,5315,0
ec10c6b45c3353b4fc5028509daa7036,4036608,4096,6.785378230626197,4036389,0
c36699d5bb22df77a321d85a78b89d88,2489856,4096,6.107001996282335,2489496,0
5c5cb7246033524c04aea4ab60030ba6,28672,4096,6.497884651859418,28432,0
9a4da94130cb126cd216549a361d47e7,237568,4096,6.372682243363423,237107,0
a04c06a2142226d79dda75920a496243,71168,4096,6.235106982459269,70780,0
033b88a23c417f3415bc4c9f6d49fddf,11776,4096,6.306808657723021,11746,0
bb98f9994916d9562776789b7a9e4f7d,61440,4096,6.422573460196111,61098,0
305e3f21c4d60a51fd28929465aa8856,28672,4096,6.497884651859418,28432,0
d01ce73b2fce95ee3947675d7b64aeea,355840,4096,5.78712267203654,355536,0
2ceff13ace25a40bd8d97654944297cd,15360,4096,6.337612074995903,15144,0
310ad32d483d4e16a62cdfd52b1c5d7e,16896,4096,6.3359752987976,16628,0
34c7e8580e39c162ed9fc7878f7f27a1,9392128,4096,6.463983440903145,9392040,0
0e61bad5054cc5b6b304d7108c7fbdc9,1767424,4096,5.985486120442007,1766956,0
94b46df5865d8921b30d81730d9f70d2,28672,4096,6.497884651859418,28432,0
c7e73cd6970f9b2fed799a58d6b578d1,10240,4096,6.089025795706007,9744,0
0b1aa836ee7ea1b20277f3c7558f0849,25600,4096,6.556298790805656,25169,0
b1d7807f1fdf9204b5f8e7d972c730b5,28672,4096,6.497884651859418,28432,0
4297f5d9be5f4b5b11a44a7a6aa12fb7,10240,4096,5.998733406312822,9830,0
07421cc462db7617f2e9db9c7304c63c,1196208,4096,5.977593848725334,1196208,0
d557d96f7bbac3ab4356e8c9acdae409,7168,4096,6.33955827614802,6952,0
a024d47fa8a7b35c2dbdaa5606550f1c,266240,4096,6.101251686758332,265844,0
7721b71e44fd979d0930dc7af9e7f859,28672,4096,6.497884651859418,28432,0
fbf33bafb309a75ca14b549abce736eb,474624,4096,6.616863248230892,474402,0
5bcb0eb1a8ec016c03375e5c87344400,201216,4096,6.4295849371312634,200782,0
2cbe8267fabe5a6558b02ed015b2cb11,5126144,4096,6.607344430950692,5126128,0
30c10587d11955ae19a4787efbb35c31,28672,4096,6.497884651859418,28432,0
a1b913373cb8a0c5b1deef5578a082d7,6144,4096,5.748146908190508,5912,0
e0e49c7329eecc60ee907a5e7725a737,4203520,4096,6.471745584204976,4203140,0
e25a3768313f0f0c61ec5db6beafc1bb,3584,4096,6.049015443287801,3484,0
1d5be1a1f06fb4af76db691286667685,22528,8192,5.38485443621608,22292,0
129a7a2f7e73ee97baa95ac711b10b18,33792,4096,6.550389065048552,33714,0
61ac3efdfacfdd3f0f11dd4fd4044223,20480,4096,6.06798153814648,20041,0
d389bff34f80caede417bf9d1507996a,83456,4096,6.183916690301349,83032,0
4449282eaea488f5affeb5ec000d26f5,9728,4096,6.14333738250801,9228,0
24b22344d34de04942d80f846a6f0aeb,138240,4096,6.379350716233818,138188,0
2d4484a90dbd5d9240ec49232e9f793a,28672,4096,6.497884651859418,28432,0
68b4a549d0b56a4dd9a488751037cf09,407552,4096,6.3942420941688525,407476,0
ee542243e5c6b277bbacc34e795cd0f5,28672,4096,6.497884651859418,28432,0
76cc55b2350df9516a122704b6333a68,2074112,4096,6.608392648028323,2073913,0
84088a0399f5d33d00295400d09a54f3,90112,4096,6.646421365366943,88694,0
8ddd47810ee260744beaa82efa2db9bb,37888,4096,5.880602667912052,37696,0
eb6c16ce0163ad282e95fce5ee9ba518,35840,4096,6.311477037693925,35460,0
7be5b2493ec5ec442ddec263bf3b2317,28672,4096,6.497884651859418,28432,0
0e5366f8e1053d8a7df7f6bfca6ccf3e,595456,4096,6.624106265986925,595063,0
c991d8304158d7d278e27bef876cb4ec,3584,4096,6.083816385496463,3560,0
7b4878ca9fe993fecc862023440f1cff,4050432,4096,6.407508112537317,4050432,0
f73b97f721211918df883a45b616a359,145408,4096,6.184851748324211,145108,0
2a40f6ad59d3e598ecdaa6cab90360a4,62976,4096,6.3465233239986745,62758,0
a32a382b8a5a906e03a83b4f3e5b7a9b,51712,4096,6.611198890587406,51549,0
13ef2a47836b6eeb3034c1fcd1ff58ea,28672,4096,6.497884651859418,28432,0
e6ed6bda6b6aacdf466535d0957a8f30,401408,4096,6.537152904912449,400934,0
8103b92de5a64b71ff749f9d7244e4fe,257536,4096,6.108309635664008,257380,0
db0ebe432a27494500f915dcb7e0b953,28672,4096,6.497884651859418,28432,0
f4687bcd29ba7d958dd942db0624d5a2,9216,4096,6.200817889065237,9130,0
8cbd6fdacdcc0ed48baf607226d6d0c9,206336,4096,6.187878245417522,206086,0
3567f30160878a1f651f2f818bd68432,81920,4096,6.666613976866344,81254,0
47101db60a58edd5998a15cebed21053,28672,4096,6.497884651859418,28432,0
cd1be7869c5dac9fc78603253aa58857,28672,4096,6.497884651859418,28432,0
2320ed37a4c9084e4555c13d4b887dc9,28672,4096,6.497884651859418,28432,0
45ea2362bc248bc57395239a5aa490af,602624,4096,6.3839612696102535,602244,0
b34394a343e8a3cc5b550fa81fd5b84e,15360,4096,6.1210548472902895,15102,0
9001b463c2108f3b05a1a9285512c749,169984,4096,5.94875281063505,169592,0
faf8123511e78acdd1eac0dda12c4d97,162816,4096,6.624274798938267,162510,0
7dd87a523132fde40b62c0c0faebff02,162304,4096,6.203138215235279,162280,0
8ab248dd85018cc3232d2f20e45a30e7,131072,8192,5.6703298639459545,130804,0
56ac9dd3128ed3bbb11ba389be8e888f,25600,4096,6.480448376322897,25506,0
8a674f9ab20b4937357bf6f5a0938ebf,76800,4096,6.1007673225100945,76689,0
a3c4ab085415ac8e04ae786cbe8734ef,761856,4096,6.472505465370443,761688,0
6a984831644eca1a33ffeae4126f4f37,8192,4096,6.0050181348282585,7704,0
abebcb74b81add8d6a7656f72e90fafa,73216,4096,6.6558066108152225,73140,0
1047510fb6c40f4e88f5e922785835e5,65024,4096,6.350695930809772,64844,0
34da924b5d632a74ab0bd3989063273e,2495488,4096,6.308329573499986,2494996,0
98e7e971ab21a6edd2323c0fb37b9a0f,51712,4096,6.3385862920003975,51660,0
eabfac677041ebb08fb7fccbc21cf33f,620544,4096,6.5339830851984875,620232,0
3aa9ee512b989734a9cc70105d7aad42,28672,4096,6.497884651859418,28432,0
f6db1b426044ce75a512a5ba58c29b5d,4608,4096,5.957251206525309,4400,0
b0b83602bbabb0a20855b6d9bf6fcd33,86016,4096,6.591027480993088,83350,0
2cca99089c9950d5d6962a3ccff07a27,46592,4096,6.249031290925321,46212,0
54881afb9baebb63166d8b89b074d866,208960,4096,6.133010372083369,208960,0
4af92e1821d96e4178732fc04d8fd69c,122368,4096,6.354091818262173,121880,0
38926ba136342b3f6a750098195b29a1,10240,4096,6.093075321443986,9844,0
a1cec944502a390f29d9e7f6146f6d50,70144,4096,6.05654046758497,69876,0
5f2962979d8f12934dfed2edb2c7ca66,131072,4096,6.626592504370731,127160,0
c5c42bbeffa3b2777953504cae2f0e1f,4096,4096,5.367456060600981,3592,0
d44741f65a1d71f65814a12cf6e2400a,43008,4096,7.241744362536242,42650,0
2e7cf013f8708b46a2a36c22a49158c5,33280,4096,5.865202395264236,33124,0
fdabf5216e9249951df12fd2b16cc085,28672,4096,6.497884651859418,28432,0
4db104c5b1742b2061e48d26c11837b1,2199552,4096,6.375461677746418,2199508,0
0c8e0878245722f9d6b38b764ed9436c,381952,4096,6.649128713791011,381716,0
05c80df199d2e915780ad9af3533410e,28672,4096,6.497884651859418,28432,0
a28836d86f51329f74e9e04d84108412,5120,4096,5.793948839170687,4912,0
894f2d44f31dca4c6f02fc4503c9ceb9,27136,4096,6.2211963581000225,26660,0
1cad25b4e90a2648fdd25f4f00be3c37,15360,4096,6.293378938005843,15130,0
ee6e6731c19517411dec15361dae90c9,135168,4096,6.537691555812177,134749,0
eeede8c3a7ce17dcf6ba6a5062114a23,5120,4096,5.696930558660064,4784,0
40d777b7a95e00593eb1568c68514493,718336,4096,6.389210304787919,718017,0
0d77f98fafb6c34a5861e61de06b4b0f,112128,4096,5.575838157857436,111736,0
db8ed9104d6dcb78d3d78ec3e44c1309,8192,4096,6.134030184002785,7754,0
3c95fdec92235959731012ac1a1ea33b,498688,4096,6.675255435549588,498282,0
1a8b7ac483d55e3d6e2c6bfcaa3c29fa,8511488,4096,6.299614068118262,8511120,0
9d6e9879eea6cf9729a4850cf0543e8e,28672,4096,6.497884651859418,28432,0
b57ddab7fa4aea1998edaa378daa37ad,28672,4096,6.497884651859418,28432,0
1fbcc9d01e8abff7c046eb21102004a3,439296,4096,6.428977856080352,438843,0
8af161513c91464d487f113e67fe9086,8076288,4096,6.698063456627184,8076170,0
bded1b5bf989519a47eec08a8cf9dcb2,28672,4096,6.497884651859418,28432,0
1b79ced2b4e7c4a2122256d584e9ad4b,64512,4096,6.582047855805963,64184,0
b43f28e625d321d027778b1cd00883e3,1679360,4096,6.643212929571995,1678467,0
4a3cdcef8ed41b221f3dbef5792fb52d,3584,4096,5.9871749143906285,3430,0
6d8c0c930480a524ad1e0e18e345b7ce,25600,4096,6.4794512090649965,25553,0
3fb2dc2094a1acf757d7d3f064811ea7,34304,4096,5.509007777486861,34156,0
2e76d7ade849b09200c2b2ed26802265,39936,4096,6.481445090627084,39623,0
8c72f30e413fefff3c8d313ee1337ea8,28672,4096,6.497884651859418,28432,0
3b6076a1fcd8311e227de0f1ad1dd34a,220672,4096,6.703845012327022,220356,0
06311e2c6056e8b00598ae12f3e004a6,12288,4096,6.209221056860257,12258,0
11ddfbf834bb2c6f4d23297d80ee9e45,24576,4096,6.292650255107584,24188,0
683dfbca8301c4f56bf3414b5643152c,28672,4096,6.497884651859418,28432,0
266a7a51266f277852fc7fb4d9bbed98,397824,4096,6.145858877836188,397508,0
2f0deababe657b2a8bec2d1cf172e15e,1750016,4096,6.478131714267585,1749960,0
967836f5ef6d3a9bf5c6f50ec37e1c73,74240,4096,6.619875309361113,74219,0
79b78bb3d583748040c41ded09555fd3,28672,4096,6.497884651859418,28432,0
b797c157a47b1d13578673461438bf3b,3030016,4096,6.490209249975422,3029984,0
88c94a7bffa46f972c46bab889382324,28672,4096,6.497884651859418,28432,0
cdd1702f5530b93ac22eb11d60bba6b7,190464,4096,6.484379591540345,190455,0
0f0a009a5af0d4cb9012fad218811a81,28672,4096,6.497884651859418,28432,0
ad2216ae3451edcf689b585d364bae62,768000,4096,6.579148585547706,767929,0
ed9d1acf983b5d60f146f6d05da2329f,398336,4096,6.066499285636795,398004,0
0ca1f458c04e3181dae2e4d2b7a80883,28672,4096,6.497884651859418,28432,0
a4edde0895b8595d5d1f4c9c40e7bb3a,141312,4096,6.514936969683523,141248,0
5cd071feb468c11e545a867fcb24153f,217088,4096,6.493222364883914,213088,0
b3cb9103e297574e80474db6c56e1cd8,1611264,4096,6.545286515925503,1610864,0
e550d4d96d8b9d771c6e227aff2b9029,26112,4096,6.4162226664009525,25609,0
0ebf71e33ef09ca65d9683afa999c473,36864,4096,6.286973673645988,36488,0
39dfc1401b7db273933b5fb08e8394f8,558080,4096,6.283312669454916,557582,0
1b229d8491e03d0ecf8d02612e251deb,9594880,4096,6.318244191681853,9594864,0
ce9398ef7f42c108dcec0cf856377ae6,125440,4096,6.742221842880354,125032,0
81538b795f922b8da6fd897efb04b5ee,162304,4096,6.394566674432237,162281,0
5a6e919190ade849a55bededd7e63774,126976,4096,6.345083841089416,126864,0
9c0a51c57057517d91442aae42515498,1536,4096,5.805353428482978,1458,0
5bbb49bd36321b485368490d3af09f15,25600,4096,6.4794512090649965,25553,0
7c12f2907032d6e945fd16a390c7bb57,81920,4096,6.621295316507042,81596,0
4037aa5ae7e5f2ea37ad5ad5e875dcff,28672,4096,6.497884651859418,28432,0
f74d839db0122194b95c7ddb9df2566a,12800,4096,6.3262956821623675,12656,0
ec34862bd722c903bfc1f4788ee2ff72,28672,4096,6.497884651859418,28432,0
39b9273ca01364e115b464416cfb729b,87040,4096,6.352613207325687,86882,0
016de9029ca532e6be11e12ad37afc1e,45568,4096,5.494751871163027,45380,0
4503cc8e7f6a6fc278732d9691511c15,80384,4096,6.018186031211527,80168,0
7d685ae28e6876ee5057da51958f3ca7,222208,4096,6.379245282029246,222053,0
140cdcb23030f467910a64ca98b4a082,9934848,4096,6.003455894744704,9934516,0
50bfd49b1bb3a45e85569b6c8c32e7fe,1385472,4096,6.3530088858997225,1385400,0
7cc7e4d98bcd444365e210db7181c753,28672,4096,6.497884651859418,28432,0
0d66f7f2bc54c1fb105e159017fb6429,11264,4096,6.121659104530267,11166,0
9600d4ff16bd7e21b1a4f534a2327849,47616,4096,6.464157889869418,47210,0
92ec7302dd5c3e05bba6073a370954da,4418560,4096,6.559843799582198,4418100,0
53502bb20b1bd43c180b7fa64be072b6,5632,4096,5.578242631313236,5144,0
7175f20b074d2922578c886b9311983a,246272,4096,6.52024188461892,246116,0
ba4e1a60bd20ca7978c76d79f19e37f0,33280,4096,6.365152167180307,32950,0
bf7d9b2dc1a0dd078553bb145d0c9e58,33792,4096,6.295712103881412,33608,0
0c434533644e52cd163042b1bd8de14f,28672,4096,6.497884651859418,28432,0
ba86fde9c3b5bd2ff5ea7a99bf648e82,2560,8192,5.398434784290335,2404,0
a01e18a156825557a24a643a2547aa8c,11776,4096,6.163112928031273,11426,0
12df90e75ff007cedff77bf7d84e35a4,6144,4096,5.7571078307291135,5748,0
b3a44f80f5b23c1f698398f5d49fffa6,4096,4096,5.7934333559760764,3772,0
47c5496532916594a7e20ffa87f70dd3,19123200,4096,6.703396612720888,19122864,0
0a64621d966376ababac7b10bc62bee8,1024,4096,5.272514903785508,900,0
ff1eff0e0f1f2eabe1199ae71194e560,75776,4096,6.612341252148048,75423,0
e97295de2a9fde547feab4fe41df16ca,559104,4096,6.443930898520081,558972,0
642260d534cdf37445fb37acf499b349,434688,4096,5.979281835621069,434432,0
4ca3c7a5951e5c3f119f84be2af893b5,60928,4096,6.328540461061274,60696,0
d3fd43310ae691a68a872067f86ee4b0,16384,8192,4.622744223681472,14468,0
09d8e659f1ff103df3d0eb3d9d78982b,109056,4096,6.072169959616537,108596,0
194f5a6653a7333803bc515eefe3cede,22528,4096,6.31633896927743,22500,0
7b112b1fb864c90ec5b65eab21cb40b8,24576,4096,6.452257292451674,24176,0
8dd5a90c67bc916cc5e986823c450bdc,186880,4096,6.543465978881963,186624,0
448985c55ed9f16a2180dff89547b0ea,256512,4096,6.688976825158952,256480,0
59b7280d73906b43b13b273a1f9cc3dd,2035200,4096,6.434541300399637,2034832,0
379ff0d1f195555e180c546e076c9027,151040,4096,6.219354666732363,150618,0
cd261071eca30e16c34d919234044590,12288,4096,5.898140545395787,12204,0
fd00d956cd3fa857a55c2cc50016be2f,28672,4096,6.497884651859418,28432,0
85f2b30ba390452ae0786a63ce3bc0c6,114688,4096,6.39737851897822,114339,0
46578f39b7d29d70606db4e16a9f081c,1621504,4096,6.1556247857095645,1621288,0
cddbac5d623d37e8fae3ddb527c704cb,33280,4096,6.38913765781546,33076,0
7b554081a0a80b14f1e5d06441dbaf58,758272,4096,6.5477670738655,758090,0
852e9e93f97cd4898a63b3fcfd8c55b0,378368,4096,6.0498303318032525,380928,0
2f3fd95c12aaed396eb1ffe4af919bff,66560,4096,6.164261416263836,66072,0
73ff9f35b0ec076debd647e718289912,196096,4096,6.591070382797049,195884,0
1fd7bb79f33de1df79e2f23061ae4c98,9728,4096,6.117653725597753,9294,0
c521d7eb6497bb1af6afa89e322fb43c,253952,4096,5.756827070141683,249898,0
a2878f248dac563daa3727df4825d860,28672,4096,6.497884651859418,28432,0
93341cb8b2c942b0b1700ea396ace4d3,1351168,4096,6.7333011418477495,1350778,0
12f69e16f318a07f594f4ebcb890884f,3141632,4096,6.4814261724231255,3141172,0
e4c52c1a0d67a12eb22417264c8e585d,90112,4096,6.571406371906036,89734,0
4a02ac2afd70e112ae1825bcceab485a,1349632,4096,6.068767178080613,1349424,0
d5d229fb5e5a4443f42d6397564ef9c5,13312,4096,6.057167539928344,13012,0
c662cc346f4c041ee954b9a4333ed28d,3079168,4096,6.582595473094975,3078754,0
5443405bbd7a8fa427ac752e0dcbf78c,57344,4096,6.617667815972926,55807,0
0e80100807316b05a894723b6163471c,145408,4096,6.756256753538481,145000,0
3a7da94f12c5d3585e4711e1d25acdc2,68608,4096,6.410591684649207,68490,0
6bb6a989b0a6a12af08ea951565be8d4,25088,4096,6.450231726170119,24925,0
497f9bd1ecca796ac033c1025062c95b,28672,4096,6.497884651859418,28432,0
525069dabf0e224533eaba59972654e5,159744,4096,6.5876503846186205,156566,0
f35ab02cc5ae03899f2f1e99ee582564,28672,4096,6.497884651859418,28432,0
99fcc015d7dc218b44d42ad0eda3d561,43008,4096,6.444162857482199,42646,0
1a83963ffc9964e538a4d4c6fb694a36,28672,4096,6.497884651859418,28432,0
79c626237ad93981bdf72606dd543cee,30208,4096,6.363515341962987,29780,0
e22f01334f643769f9617c80a3c2d248,765440,4096,6.385851883650727,765192,0
76c8787e295e1bb8588ead110b801b18,962048,4096,6.35948491956537,961768,0
ff8a61c9edbcbd84e23b069496e73db3,26112,4096,6.4162226664009525,25609,0
ea8b39a64d6a1c1af540cb522626790b,61440,4096,6.533432683160568,61207,0
365114bb31bb58e49d1ae7d6ba281336,35840,4096,6.073209549755082,35758,0
db505b549f7a94a1cdbbccd7f4354b7b,28672,4096,6.497884651859418,28432,0
9306715ddb286c9b732283be7b3aa123,28672,4096,6.497884651859418,28432,0
2da848ab851c3c49681e5400f97df283,28672,4096,6.497884651859418,28432,0
25b01406f904030c3bb7a575b9e7872f,28672,4096,6.497884651859418,28432,0
977fdb8b4e2f0694eec664daa6f0afd3,155136,4096,7.480310004001709,154760,0
862094cf34c0d6ecd50c0f875611cb8d,28672,4096,6.497884651859418,28432,0
7d4a47ff413d90e109a74a7e15ff1e64,67584,4096,5.0231970088980304,67094,0
7b57ecaefd4474f26d357f17ca6acc47,28672,4096,6.497884651859418,28432,0
0084df58a48b23705f5f41c71c9789a7,3841024,4096,6.371101005153337,3840892,0
438cc6f91b1eeb11777e550f4c093b53,37888,4096,6.11146639766292,37512,0
ed8f284fe9cc1ad44b139dd304271c45,8192,4096,6.323112157587185,8156,0
f67a64c46de10425045af682802f5ba6,313856,4096,6.505331939842043,313708,0
ef0fc88538edf1fd136c31fbb2645f80,28672,4096,6.497884651859418,28432,0
dc1f1b68e93e8ef3c5a11ce37a428470,28672,4096,6.497884651859418,28432,0
76a0958a19eff7766a328d77ef8370aa,30720,4096,5.9000779043484695,30240,0
977bfabb408227ea61669355287061a7,10913792,4096,6.060187183939656,10913764,0
da6205859544acd300f120d1da58032c,428544,4096,6.314542777427063,428326,0
797833e1217aeec988269d6b4c67177e,56320,4096,6.454783474938062,56284,0
2582260ecd7ea4146cc58d53e37c6cdc,11776,4096,6.0428584712388345,11298,0
aca7a810549bd74eb1643baaf0971efc,53760,4096,6.403226598652071,53510,0
ebd94845ed78a18c915fa58051679000,28672,4096,6.497884651859418,28432,0
d017abd804f6cbca0412febce033a98f,1195520,4096,6.160063891358379,1195484,0
ee34aadff0ab0daeb43e8da01963a618,4140544,4096,6.392637829018548,4140452,0
9067b784fad4fe17f43c27eac63fd668,28672,4096,6.497884651859418,28432,0
6435b29d2018cfad173bd50ae8f8d5dd,5120,4096,5.951432390398558,4726,0
02c25a63d58fc12dea8fa4ecdb832cc0,17920,4096,6.445887794569758,17850,0
999356a60a106aee569675c008f91444,45056,4096,6.3593904443699705,41670,0
7d6847ed41077147585fdef8c053b288,535552,4096,6.5218170823154065,535128,0
4fafd6d05759b512b79abb6573a98991,18221056,4096,6.390758248586943,18220676,0
0afe8eb0646b22cf4bd2e272ec49681c,31232,4096,6.341231118994853,30782,0
6883ad428e0c1d96388276ba445c7fd5,25600,4096,6.480448376322897,25506,0
b663e3ff65fff422545278a1dd17ebc5,67584,4096,6.543951937966938,67396,0
ee0e986ffd051a05e4053c684f82d12d,28672,4096,6.497884651859418,28432,0
ce92b84ed806f1c5c340a51dfd3e49bc,47104,4096,6.352819626230298,46610,0
9766a0e790e3f17bc61c42956183f405,3605504,4096,6.444799680976763,3605384,0
8ebcf8644b924f9b642ac8ca2fe63406,9216,4096,6.176892711137081,8884,0
8feb9a5080e1dc5ed66d47d867ee2c25,28672,4096,6.497884651859418,28432,0
bebf7998f983a1bc87e3f2d6660112cf,135168,4096,6.561108636520988,132787,0
8f6bc0f1ba6543f81804e4f629d75c65,28672,4096,6.497884651859418,28432,0
a9a00e71e3dd67b029fc904fe3bb61da,72704,4096,6.249285994547262,72220,0
588901be6987933b6ea6b35c8b2afceb,16384,4096,6.21319625269336,15884,0
5670afc902c825722cfe16f281916874,1306624,4096,6.460243154072872,1306200,0
9473c7bdd77a204c0bb70b467740d326,146944,4096,6.157066595502893,146900,0
9fffffe1bceafa4fa4e8e7e409796e9e,28672,4096,6.497884651859418,28432,0
6f7a4793660ad7903d09a7e4d85f23d7,28672,4096,6.497884651859418,28432,0
a94ea68fe940e9d912f7bdfc9654d401,53248,4096,6.4179503538586085,52888,0
79e6b398dfa86e16871f2eaa55435fbc,80896,4096,6.332799408850608,80736,0
064b9fc51a1d0d7a3322a59052ff7551,69632,4096,6.525739050066037,67775,0
f3deb86eef73e9ed4064bcd1d7307f80,205824,4096,6.530700297094978,205758,0
774d61d6dc5782fa165bb0caae963312,28672,4096,6.497884651859418,28432,0
