URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,CONTENT_LENGTH,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,APP_PACKETS,DNS_QUERY_TIMES,Type
56,11,17072,0,0,0,0,0,0,0,0,0
56,11,17541,0,0,0,0,0,0,0,0,0
56,10,NA,0,0,0,0,0,0,0,0,0
56,11,NA,10,2,3,1256,14,14,14,4,0
56,11,NA,0,0,0,0,0,0,0,0,0
56,11,3782,0,0,0,0,0,0,0,0,0
57,9,355,0,0,0,0,0,0,0,0,0
57,11,7340,0,0,0,0,0,0,0,0,0
57,11,5796,0,0,0,0,0,0,0,0,0
57,10,NA,0,0,0,0,0,0,0,0,0
57,9,NA,0,0,0,0,0,0,0,0,0
57,11,448,2,2,1,356,2,4,2,0,0
57,11,17249,15,13,7,1062,15,19,15,0,0
57,11,324,8,5,5,696,8,10,8,0,0
57,10,324,7,3,2,630,7,5,7,0,0
57,12,20504,4,3,3,408,4,6,4,0,0
57,12,6828,13,4,7,1074,13,5,13,0,0
57,10,NA,63,58,6,8280,75,65,75,12,0
57,10,1510,37,9,11,5965,43,47,43,6,0
57,10,NA,16,0,3,1345,18,19,18,2,0
57,10,NA,16,0,7,1293,20,19,20,4,0
57,12,11202,79,2,7,5863,83,83,83,4,0
57,9,6588,19,8,10,1764,23,24,23,4,0
57,10,345,31,0,5,2335,33,37,33,2,0
57,13,NA,42,7,12,3944,48,40,48,6,0
57,11,NA,32,26,3,4195,38,45,38,6,0
57,11,234,21,6,13,1627,25,23,25,4,0
57,10,21046,107,4,4,8986,111,148,111,4,0
57,11,23463,18,4,6,1965,22,21,22,4,0
57,10,324,62,0,3,4725,66,65,66,4,0
57,11,NA,9,0,3,871,11,12,11,2,0
57,11,241,0,0,0,0,0,0,0,0,0
57,7,1182,10,3,5,949,14,15,14,4,0
57,12,NA,0,0,0,0,0,0,0,0,0
57,13,NA,0,0,0,0,0,0,0,0,0
57,11,10280,0,0,0,0,0,0,0,0,0
58,12,NA,50,0,1,3592,52,53,52,2,1
58,13,5962,10,0,2,1692,14,15,14,4,1
58,12,NA,0,0,0,0,0,0,0,0,0
58,8,58,0,0,0,0,0,0,0,0,0
58,10,324,0,0,0,0,0,0,0,0,0
58,11,324,0,0,0,0,0,0,0,0,0
58,9,NA,5,3,3,474,5,4,5,0,0
58,11,NA,4,4,1,420,4,5,4,0,0
58,10,208082,5,4,2,474,5,7,5,0,0
58,11,NA,5,4,2,486,5,9,5,0,0
58,11,NA,4,2,2,408,4,7,4,0,0
58,8,345,9,0,3,1481,13,12,13,4,0
58,12,324,50,42,4,6256,58,63,58,8,0
58,10,NA,5,0,3,620,7,8,7,2,0
58,9,324,14,0,1,1794,18,18,18,4,0
58,9,324,15,10,3,2344,19,17,19,4,0
58,10,1688,17,15,4,1146,17,5,17,0,0
58,11,NA,44,37,6,6317,52,53,52,8,0
58,11,NA,20,9,4,3076,26,23,26,6,0
58,9,NA,0,0,0,0,0,0,0,0,0
58,11,NA,0,0,0,0,0,0,0,0,0
58,11,1179,0,0,0,0,0,0,0,0,0
58,12,90837,0,0,0,0,0,0,0,0,0
59,11,NA,0,0,0,0,0,0,0,0,0
59,11,NA,0,0,0,0,0,0,0,0,0
59,10,NA,0,0,0,0,0,0,0,0,0
59,11,NA,0,0,0,0,0,0,0,0,0
59,10,26958,15,10,1,2421,21,17,21,6,0
59,12,162,0,0,0,0,0,0,0,0,0
59,10,19404,0,0,0,0,0,0,0,0,0
59,11,162,0,0,0,0,0,0,0,0,0
59,10,324,0,0,0,0,0,0,0,0,0
59,10,352,0,0,0,0,0,0,0,0,0
59,9,NA,0,0,0,0,0,0,0,0,0
59,11,7697,0,0,0,0,0,0,0,0,0
59,10,324,6,5,3,528,6,6,6,0,0
59,13,9322,8,5,6,672,8,12,8,0,0
59,10,NA,10,3,8,828,10,16,10,0,0
59,11,NA,10,7,5,768,10,13,10,0,0
59,15,NA,20,6,5,2638,28,25,28,8,0
59,9,12629,24,0,11,1863,26,27,26,2,0
59,11,324,24,3,6,2752,30,24,30,6,0
59,9,324,14,0,1,1797,18,19,18,4,0
59,13,NA,8,3,8,552,8,5,8,0,0
59,13,324,29,12,6,3325,33,32,33,4,0
59,11,5290,17,2,2,1684,21,22,21,4,0
59,11,12965,48,9,12,3796,52,51,52,4,0
59,13,324,10,0,3,1170,16,14,16,6,0
59,11,NA,9,0,2,1589,13,13,13,4,0
59,10,NA,10,1,3,1300,14,15,14,4,0
59,12,162,22,12,5,3142,30,24,30,8,0
59,11,125,38,4,10,3936,44,46,44,6,0
59,12,1511,0,0,0,0,0,0,0,0,0
59,11,5290,0,0,0,0,0,0,0,0,0
59,12,NA,14,0,3,1438,18,16,18,4,0
59,10,19867,21,12,3,3104,29,23,29,8,0
59,13,NA,0,0,0,0,0,0,0,0,0
60,11,NA,0,0,0,0,0,0,0,0,0
60,11,198,3,1,2,238,5,7,5,2,0
60,11,1973,0,0,0,0,0,0,0,0,0
60,10,NA,0,0,0,0,0,0,0,0,0
60,11,243,0,0,0,0,0,0,0,0,0
60,11,324,0,0,0,0,0,0,0,0,0
60,10,21666,9,7,7,762,9,10,9,0,0
60,12,NA,8,6,5,696,8,9,8,0,0
60,10,8774,6,6,3,540,6,9,6,0,0
60,13,1819,1,1,1,202,1,4,1,0,0
60,11,2544,4,2,3,408,4,4,4,0,0
60,13,NA,10,8,2,12231,10,11,10,0,0
60,11,NA,29,22,3,4932,35,41,35,6,0
60,12,NA,6,0,4,664,8,8,8,2,0
60,9,324,5,0,1,622,7,7,7,2,0
60,11,NA,29,1,4,2630,35,35,35,6,0
60,11,40582,101,4,15,7002,107,79,107,6,0
60,13,NA,38,32,3,4488,44,44,44,6,0
60,11,19671,45,0,3,4192,53,54,53,8,0
60,13,NA,23,12,5,3208,32,26,32,9,0
60,12,NA,113,0,3,7746,117,134,117,4,0
60,12,NA,3,0,1,466,5,6,5,2,0
60,11,NA,14,9,2,2531,18,18,18,4,0
60,9,824,0,0,0,0,0,0,0,0,0
60,13,NA,0,0,0,0,0,0,0,0,0
61,12,526,0,0,0,0,0,2,0,0,1
61,10,324,0,0,0,0,0,0,0,0,0
61,12,4576,0,0,0,0,0,0,0,0,0
61,12,39198,0,0,0,0,0,0,0,0,0
61,11,NA,0,0,0,0,0,0,0,0,0
61,10,6473,0,0,0,0,0,0,0,0,0
61,9,11,0,0,0,0,0,0,0,0,0
61,11,11780,20,1,5,1930,28,24,28,8,0
61,12,NA,22,5,10,1673,24,22,24,2,0
61,12,1522,4,3,2,432,4,6,4,0,0
61,12,NA,5,3,3,498,5,7,5,0,0
61,9,NA,12,7,5,960,12,10,12,0,0
61,10,NA,5,5,3,498,5,8,5,0,0
61,11,257,4,3,2,432,4,4,4,0,0
61,12,NA,20,8,7,1344,20,10,20,0,0
61,11,257,10,5,7,792,10,15,10,0,0
61,11,NA,7,3,3,582,7,5,7,0,0
61,11,8864,26,18,4,3798,34,36,34,8,0
61,13,267,7,1,3,743,11,13,11,4,0
61,13,NA,31,5,8,4514,39,40,39,8,0
61,11,NA,25,20,3,3252,29,35,29,4,0
61,14,25090,0,0,0,0,0,0,0,0,0
61,10,4347,0,0,0,0,0,0,0,0,0
62,13,6567,8,0,2,1089,14,13,14,6,0
62,13,NA,0,0,0,0,0,0,0,0,0
62,12,NA,0,0,0,0,0,0,0,0,0
62,13,6567,0,0,0,0,0,0,0,0,0
62,12,20986,0,0,0,0,0,0,0,0,0
62,12,NA,0,0,0,0,0,0,0,0,0
62,13,12440,0,0,0,0,0,0,0,0,0
62,10,245,0,0,0,0,0,0,0,0,0
62,9,324,0,0,0,0,0,0,0,0,0
62,11,NA,11,5,4,1040,15,19,15,4,0
62,11,382,21,5,7,1810,25,21,25,4,0
62,11,2192,32,8,11,2772,38,37,38,6,0
62,11,324,0,0,0,0,0,0,0,0,0
62,12,9285,0,0,0,0,0,0,0,0,0
62,12,NA,0,0,0,0,0,0,0,0,0
63,14,NA,18,0,2,1676,22,22,22,4,0
63,12,7221,0,0,0,0,0,0,0,0,0
63,11,14506,0,0,0,0,0,0,0,0,0
63,13,NA,0,0,0,0,0,0,0,0,0
63,12,NA,0,0,0,0,0,0,0,0,0
63,11,324,67,32,17,6011,73,42,73,6,0
63,11,NA,4,4,1,420,4,6,4,0,0
63,10,324,3,3,1,366,3,4,3,0,0
63,9,345,4,2,2,408,4,7,4,0,0
63,12,NA,48,0,1,3840,52,51,52,4,0
63,12,1853,104,0,2,7535,106,124,106,2,0
63,14,NA,26,7,6,2506,30,25,30,4,0
63,11,3475,31,5,6,2293,33,24,33,2,0
63,11,42913,44,5,9,3414,48,46,48,4,0
63,13,324,32,20,13,3967,38,44,38,6,0
63,12,NA,14,3,4,2108,18,22,18,4,0
63,11,NA,31,13,8,5105,43,28,43,0,0
63,10,18235,4,1,2,583,6,8,6,2,0
63,10,324,35,19,11,3472,41,33,41,6,0
63,10,NA,29,10,7,4825,40,36,40,10,0
63,14,320,188,25,9,14064,194,217,194,6,0
63,11,5858,19,10,1,3181,25,25,25,6,0
64,11,NA,0,0,0,0,0,0,0,0,0
64,13,NA,0,0,0,0,0,0,0,0,0
64,11,9418,0,0,0,0,0,0,0,0,0
64,13,19111,0,0,0,0,0,0,0,0,0
64,13,NA,0,0,0,0,0,0,0,0,0
64,10,NA,0,0,0,0,0,0,0,0,0
64,10,NA,15,2,5,1238,17,9,17,2,0
64,11,NA,2,2,1,276,2,4,2,0,0
64,12,NA,5,4,2,498,5,9,5,0,0
64,11,NA,7,7,3,618,7,9,7,0,0
64,13,NA,10,2,6,1197,14,17,14,4,0
64,11,9498,10,1,3,1256,14,16,14,4,0
64,11,NA,39,18,14,4631,49,42,49,10,0
64,10,324,26,6,5,3201,30,29,30,4,0
64,13,324,16,1,5,1910,24,24,24,8,0
64,13,32344,0,0,0,0,0,0,0,0,0
64,14,NA,0,0,0,0,0,0,0,0,0
64,11,34,0,0,0,0,0,0,0,0,0
65,11,3830,0,0,0,0,0,0,0,0,0
65,12,NA,0,0,0,0,0,0,0,0,0
65,11,36377,0,0,0,0,0,0,0,0,0
65,12,NA,35,9,12,2820,43,26,43,8,0
65,14,NA,6,3,4,564,6,6,6,0,0
65,14,NA,32,11,12,2232,32,14,32,0,0
65,10,NA,43,35,3,5029,49,54,49,6,0
65,12,NA,9,0,3,1194,13,12,13,4,0
65,11,12339,18,8,7,1634,22,23,22,4,0
65,14,NA,326,317,3,26631,330,442,330,4,0
65,13,330,30,2,9,2510,34,34,34,4,0
65,12,NA,29,7,6,3999,37,37,37,8,0
65,11,245,0,0,0,0,0,0,0,0,0
65,11,40035,0,0,0,0,0,0,0,0,0
66,14,58,15,1,7,1863,19,18,19,4,1
66,13,14750,0,0,0,0,0,0,0,0,0
66,10,NA,0,0,0,0,0,0,0,0,0
66,12,NA,0,0,0,0,0,0,0,0,0
66,11,9405,15,2,4,1026,15,4,15,0,0
66,10,NA,6,2,4,540,6,7,6,0,0
66,12,251,11,1,7,1012,15,15,15,4,0
66,15,NA,0,0,0,0,0,0,0,0,0
66,11,241,0,0,0,0,0,0,0,0,0
66,15,36571,0,0,0,0,0,0,0,0,0
67,14,NA,12,1,5,1366,18,17,18,6,1
67,14,NA,0,0,0,0,0,0,0,0,0
67,12,NA,0,0,0,0,0,0,0,0,0
67,9,4440,0,0,0,0,0,0,0,0,0
67,10,NA,0,0,0,0,0,0,0,0,0
67,9,324,27,9,5,3471,33,32,33,6,0
67,9,355,7,5,4,606,7,7,7,0,0
67,10,3640,12,3,7,960,12,11,12,0,0
67,13,317,8,6,6,696,8,9,8,0,0
67,12,197,9,1,3,1283,13,14,13,4,0
67,12,15742,16,6,6,2135,20,22,20,4,0
67,14,4710,59,43,15,7723,67,60,67,8,0
67,11,26117,16,9,5,2381,20,24,20,4,0
67,13,NA,26,9,6,2154,28,34,28,2,0
67,13,NA,15,0,5,1766,21,18,21,6,0
68,13,13340,0,0,0,0,0,0,0,0,0
68,13,NA,0,0,0,0,0,0,0,0,0
68,12,3257,0,0,0,0,0,0,0,0,0
68,11,6795,20,7,9,1620,22,23,22,2,0
68,12,NA,11,3,7,858,11,11,11,0,0
68,12,NA,5,4,2,474,5,7,5,0,0
68,14,12606,23,9,8,2317,27,28,27,4,0
68,13,NA,20,1,4,1900,24,25,24,4,0
68,15,NA,47,37,6,5242,53,55,53,6,0
68,12,12503,40,34,3,6020,48,45,48,8,0
68,14,NA,52,44,3,4703,56,57,56,4,0
68,11,NA,48,0,3,4896,52,58,52,4,0
68,11,NA,0,0,0,0,0,0,0,0,0
68,12,NA,0,0,0,0,0,0,0,0,0
69,13,194,10,0,4,903,14,12,14,4,1
69,14,3933,0,0,0,0,0,0,0,0,0
69,13,13920,0,0,0,0,0,0,0,0,0
69,13,248,19,6,10,1483,23,21,23,4,0
69,12,1500,0,0,0,0,0,0,0,0,0
69,11,NA,0,0,0,0,0,0,0,0,0
69,11,12564,0,0,0,0,0,0,0,0,0
69,13,NA,8,2,2,805,10,10,10,2,0
69,12,NA,0,0,0,0,0,0,0,0,0
69,12,NA,4,3,2,432,4,4,4,0,0
69,11,NA,3,3,1,366,3,4,3,0,0
69,12,NA,48,36,10,5347,54,50,54,6,0
69,12,360,23,1,10,1783,27,26,27,4,0
69,13,NA,14,8,3,2186,18,20,18,4,0
69,12,NA,29,21,7,3997,35,30,35,6,0
69,11,NA,19,0,4,1878,25,23,25,6,0
69,11,NA,23,15,10,2708,27,30,27,4,0
69,14,NA,31,2,8,2131,35,33,35,4,0
69,14,33493,0,0,0,0,0,0,0,0,0
70,12,NA,15,0,3,1150,17,17,17,2,1
70,15,61974,0,0,0,0,0,0,0,0,0
70,13,65423,0,0,0,0,0,0,0,0,0
70,15,324,0,0,0,0,0,0,0,0,0
70,14,518,0,0,0,0,0,0,0,0,0
70,13,NA,0,0,0,0,0,0,0,0,0
70,14,8742,0,0,0,0,0,0,0,0,0
70,12,NA,9,0,4,916,13,15,13,4,0
70,12,NA,0,0,0,0,0,0,0,0,0
70,15,11397,44,34,6,6221,54,45,54,10,0
70,15,NA,6,4,4,552,6,9,6,0,0
70,13,118672,10,6,7,792,10,10,10,0,0
70,13,8187,5,5,3,498,5,8,5,0,0
70,13,NA,16,13,2,1688,16,12,16,0,0
70,10,356,49,7,3,3802,49,50,49,0,0
70,13,NA,33,11,8,3523,39,33,39,6,0
70,13,324,8,0,3,1100,12,12,12,4,0
70,12,41417,7,4,3,752,9,12,9,2,0
70,14,13481,48,11,11,3684,54,53,54,6,0
70,12,NA,19,12,7,2506,23,27,23,4,0
70,14,23103,0,0,0,0,0,0,0,0,0
70,13,11,0,0,0,0,0,0,0,0,0
70,13,NA,0,0,0,0,0,0,0,0,0
71,6,324,0,0,0,0,0,0,0,0,0
71,16,NA,0,0,0,0,0,0,0,0,0
71,14,8992,0,0,0,0,0,0,0,0,0
71,13,NA,0,0,0,0,0,0,0,0,0
71,13,11988,73,3,5,7802,79,82,79,6,0
71,12,34,49,0,7,3878,53,51,53,4,0
71,12,13522,30,20,10,3317,36,35,36,6,0
71,11,NA,28,4,5,2794,32,32,32,4,0
71,12,318,25,3,5,3428,29,23,29,4,0
71,14,337,35,14,7,4515,43,28,43,8,0
71,11,NA,26,21,4,4488,35,35,35,8,0
71,14,NA,19,14,4,2877,25,23,25,6,0
71,12,NA,65,48,7,6391,71,77,71,6,0
71,11,13596,7,2,4,1131,12,11,12,4,0
71,11,324,0,0,0,0,0,0,0,0,0
71,15,324,0,0,0,0,0,0,0,0,0
72,14,324,0,0,0,0,0,0,0,0,0
72,14,31624,0,0,0,0,0,0,0,0,0
72,16,NA,0,0,0,0,0,0,0,0,0
72,12,NA,0,0,0,0,0,0,0,0,0
72,12,1853,0,0,0,0,0,0,0,0,0
72,12,NA,0,0,0,0,0,0,0,0,0
72,15,NA,47,13,6,6078,53,52,53,6,0
72,13,NA,14,14,7,972,14,16,14,0,0
72,14,14092,12,5,4,960,12,8,12,0,0
72,12,NA,27,21,8,3862,33,33,33,6,0
72,9,2819,39,2,13,3042,45,26,45,6,0
72,15,33528,18,4,4,2083,22,28,22,4,0
72,12,363,28,2,5,2490,32,29,32,4,0
72,13,1832,9,0,3,1165,15,16,15,6,0
72,12,324,80,0,2,6525,84,102,84,4,0
72,14,NA,0,0,0,0,0,0,0,0,0
72,11,NA,0,0,0,0,0,0,0,0,0
72,11,1145,0,0,0,0,0,0,0,0,0
73,14,NA,0,0,0,0,0,0,0,0,0
73,17,13240,0,0,0,0,0,0,0,0,0
73,13,NA,0,0,0,0,0,0,0,0,0
73,14,32103,0,0,0,0,0,0,0,0,0
73,15,484,0,0,0,0,0,0,0,0,0
73,13,NA,0,0,0,0,0,0,0,0,0
73,13,NA,27,12,5,3149,33,34,33,6,0
73,15,330,0,0,0,0,0,0,0,0,0
73,15,44491,208,0,1,14530,210,278,210,2,0
73,11,12487,22,11,12,1524,22,19,22,0,0
73,11,3674,3,3,1,366,3,5,3,0,0
73,17,NA,11,6,8,810,11,14,11,0,0
73,15,3591,23,4,3,2425,29,36,29,6,0
73,12,17908,17,12,3,2396,23,25,23,6,0
73,13,18901,51,6,5,3932,55,48,55,4,0
73,12,NA,49,43,4,5365,55,60,55,6,0
73,17,NA,0,0,0,0,0,0,0,0,0
74,11,NA,11,0,3,1260,19,17,19,8,1
74,12,324,0,0,0,0,0,0,0,0,0
74,15,46884,8,0,1,432,8,2,8,0,0
74,13,NA,3,3,1,366,3,5,3,0,0
74,12,324,5,4,2,486,5,6,5,0,0
74,16,NA,8,1,3,1088,14,13,14,6,0
74,13,NA,21,1,5,2873,25,23,25,4,0
75,13,193,8,0,6,801,10,9,10,2,1
75,15,8417,0,0,0,0,0,0,0,0,0
75,16,NA,33,3,8,3647,41,39,41,8,0
75,14,4721,4,3,2,432,4,6,4,0,0
75,13,324,23,14,7,2472,27,19,27,4,0
75,14,NA,39,18,14,4631,49,42,49,10,0
75,12,NA,0,0,0,0,0,0,0,0,0
75,15,NA,0,0,0,0,0,0,0,0,0
76,13,92183,10,4,5,780,10,7,10,0,0
76,15,12368,47,0,5,4544,55,57,55,8,0
76,12,324,26,19,4,3635,32,30,32,6,0
76,13,324,18,5,6,2032,24,19,24,6,0
76,12,9672,0,0,0,0,0,0,0,0,0
76,14,17721,0,0,0,0,0,0,0,0,0
77,15,324,5,5,3,498,5,8,5,0,0
77,13,NA,17,7,9,1206,17,15,17,0,0
77,14,324,6,3,4,564,6,7,6,0,0
77,14,NA,32,7,9,2445,34,36,34,2,0
77,14,22409,27,0,4,2403,31,30,31,4,0
77,13,63049,33,1,5,3244,43,40,43,10,0
77,14,NA,25,20,3,3591,31,31,31,6,0
78,10,23146,0,0,0,0,0,0,0,0,0
78,16,NA,11,1,3,1335,17,17,17,6,0
78,17,NA,0,0,0,0,0,0,0,0,0
78,11,NA,17,9,9,1594,17,18,17,0,0
78,15,13,8,0,3,528,8,2,8,0,0
78,16,9313,13,6,9,1026,13,14,13,0,0
78,13,28508,8,6,6,696,8,9,8,0,0
78,15,9,8,6,6,672,8,9,8,0,0
78,13,NA,39,35,2,5949,47,47,47,8,0
78,10,23144,36,3,10,2981,42,41,42,6,0
78,12,13707,19,6,4,2781,24,24,24,4,0
78,13,11,62,0,3,4725,66,65,66,4,0
78,12,NA,0,0,0,0,0,0,0,0,0
78,17,NA,0,0,0,0,0,0,0,0,0
78,16,2743,23,5,11,2106,27,31,27,4,0
79,13,1245,0,0,0,0,0,0,0,0,0
79,14,6748,0,0,0,0,0,0,0,0,0
79,14,NA,0,0,0,0,0,0,0,0,0
79,9,53420,0,0,0,0,0,0,0,0,0
79,15,46887,0,0,0,0,0,0,0,0,0
79,15,NA,6,3,4,564,6,8,6,0,0
79,16,11593,13,1,3,1763,19,19,19,6,0
79,15,NA,15,0,4,1301,17,7,17,2,0
80,16,7240,0,0,0,0,0,0,0,0,0
80,12,471,0,0,0,0,0,0,0,0,0
80,12,38149,41,0,5,3333,45,43,45,4,0
80,15,NA,0,0,0,0,0,0,0,0,0
80,13,NA,50,43,12,7282,60,57,60,10,0
80,17,8619,22,18,3,3156,22,15,22,0,0
80,14,324,5,4,2,498,5,7,5,0,0
80,13,NA,16,1,4,1739,20,20,20,4,0
80,11,324,33,10,8,3764,41,23,41,8,0
80,16,NA,0,0,0,0,0,0,0,0,0
80,13,11326,0,0,0,0,0,0,0,0,0
80,12,236,0,0,0,0,0,0,0,0,0
81,17,NA,0,0,0,0,0,2,0,0,1
81,17,NA,0,0,0,0,0,2,0,0,1
81,14,10527,75,8,16,7388,79,76,79,4,0
81,18,213,11,6,1,2088,15,15,15,4,0
81,16,324,2,2,1,276,2,3,2,0,0
81,15,NA,53,13,11,6257,61,64,61,8,0
81,13,324,16,1,2,2074,22,27,22,6,0
81,11,NA,23,2,6,2362,31,23,31,8,0
81,16,NA,15,0,3,1894,19,20,19,4,0
81,15,NA,17,0,3,2281,21,22,21,4,0
81,12,4897,47,3,8,3718,51,47,51,4,0
82,17,NA,0,0,0,0,0,2,0,0,1
82,17,NA,0,0,0,0,0,3,0,0,1
82,17,NA,0,0,0,0,0,2,0,0,1
82,17,NA,0,0,0,0,0,2,0,0,1
82,13,8521,8,3,6,696,8,9,8,0,0
82,17,324,5,4,2,498,5,6,5,0,0
82,14,NA,5,3,2,498,5,7,5,0,0
82,17,9101,20,6,5,2638,28,25,28,8,0
82,17,NA,3,0,1,488,5,6,5,2,0
82,13,324,31,26,6,3286,37,45,37,6,0
82,18,53520,45,2,5,3565,49,49,49,4,0
82,12,NA,0,0,0,0,0,0,0,0,0
82,14,NA,14,9,2,2200,20,18,20,6,0
83,17,NA,1,1,1,90,1,5,1,0,1
83,17,NA,0,0,0,0,0,0,0,0,0
83,11,NA,11,4,4,1278,17,16,17,6,0
83,16,NA,7,3,3,630,7,5,7,0,0
83,21,2034,22,8,7,1628,26,25,26,4,0
83,14,NA,24,10,4,3705,32,32,32,8,0
83,15,34930,29,0,3,2523,33,34,33,4,0
83,19,5866,9,0,3,1165,15,16,15,6,0
83,13,162,24,3,7,2676,28,20,28,4,0
83,17,46886,0,0,0,0,0,0,0,0,0
84,15,11323,25,0,5,2262,29,27,29,4,1
84,17,12773,0,0,0,0,0,0,0,0,0
84,12,23412,0,0,0,0,0,0,0,0,0
84,15,8326,0,0,0,0,0,0,0,0,0
84,14,NA,67,17,5,13331,73,70,73,6,0
84,14,11243,11,11,7,834,11,13,11,0,0
85,13,8364,37,0,8,3630,43,40,43,6,1
85,18,NA,0,0,0,0,0,0,0,0,0
85,12,NA,7,7,3,618,7,9,7,0,0
85,15,27976,7,7,3,582,7,9,7,0,0
86,15,NA,0,0,0,0,0,0,0,0,0
86,17,58,0,0,0,0,0,0,0,0,0
86,16,3500,30,8,9,2296,30,11,30,0,0
86,17,959,10,9,8,804,10,13,10,0,0
86,13,13747,20,0,2,2487,26,18,26,6,0
86,16,14291,67,4,10,6257,71,53,71,4,0
86,15,NA,10,0,2,2202,14,15,14,4,0
86,16,15108,0,0,0,0,0,0,0,0,0
87,17,NA,0,0,0,0,0,0,0,0,0
87,13,15187,26,22,1,4523,32,34,32,6,0
87,18,NA,8,5,5,660,8,10,8,0,0
87,15,9083,14,0,5,1482,20,18,20,6,0
87,14,324,17,6,10,1457,21,20,21,4,0
87,16,30824,17,9,2,3124,23,21,23,6,0
87,16,48831,0,0,0,0,0,0,0,0,0
88,14,257,0,0,0,0,0,0,0,0,0
88,15,411,12,4,9,936,12,14,12,0,0
88,17,9084,8,8,1,1008,8,8,8,0,0
88,17,NA,4,3,2,432,4,6,4,0,0
88,16,NA,30,0,4,3207,34,50,34,4,0
88,15,13776,20,2,8,2133,24,26,24,4,0
88,15,NA,11,3,4,1346,15,16,15,4,0
88,13,33799,84,32,4,7350,90,110,90,6,0
88,16,9083,0,0,0,0,0,0,0,0,0
89,18,NA,0,0,0,0,0,2,0,0,1
89,12,30193,25,13,8,1818,25,7,25,0,0
89,20,NA,4,3,2,432,4,4,4,0,0
89,16,NA,9,3,4,738,9,5,9,0,0
89,13,324,6,2,5,516,6,4,6,0,0
89,14,246324,7,6,2,786,7,7,7,0,0
89,16,0,6,3,2,564,6,4,6,0,0
89,17,37836,55,6,14,4155,59,53,59,4,0
89,15,19856,73,58,6,6789,79,89,79,6,0
89,20,NA,25,0,8,2200,29,30,29,4,0
90,15,NA,0,0,0,0,0,0,0,0,0
90,16,40605,7,4,4,630,7,9,7,0,0
90,17,392,7,3,3,606,7,4,7,0,0
90,17,NA,17,3,4,2162,23,24,23,6,0
90,16,19793,38,1,9,3432,42,48,42,4,0
90,17,NA,7,0,5,804,8,2,8,0,0
90,16,NA,0,0,0,0,0,0,0,0,0
91,17,38155,39,0,2,3223,43,41,43,4,0
91,14,9406,13,3,6,1591,17,15,17,4,0
91,19,20,0,0,0,0,0,0,0,0,0
92,19,5610,0,0,0,0,0,0,0,0,0
92,18,30285,0,0,0,0,0,0,0,0,0
92,17,9084,16,1,6,1607,22,18,22,6,0
92,18,11363,47,10,6,4576,55,52,55,8,0
92,15,37687,11,0,3,1358,17,16,17,6,0
92,16,38483,0,0,0,0,0,0,0,0,0
92,18,NA,0,0,0,0,0,0,0,0,0
93,19,NA,1,1,1,90,1,4,1,0,1
93,19,16479,41,28,6,5321,49,45,49,8,0
94,20,58,11,0,3,1260,19,17,19,8,1
94,19,NA,1,1,1,90,1,4,1,0,1
94,19,NA,0,0,0,0,0,3,0,0,1
94,19,8404,20,8,6,2976,26,23,26,6,0
95,19,NA,1,1,1,90,1,4,1,0,1
95,19,NA,1,1,1,90,1,5,1,0,1
95,14,6783,0,0,0,0,0,0,0,0,0
95,19,NA,0,0,0,0,0,0,0,0,0
95,19,162,12,2,3,1316,14,22,14,2,0
95,15,324,8,7,4,636,8,9,8,0,0
95,19,9,5,3,3,486,5,5,5,0,0
96,18,55367,0,0,0,0,0,0,0,0,0
96,15,9,0,0,0,0,0,0,0,0,0
96,19,NA,0,0,0,0,0,0,0,0,0
97,15,8755,3,0,2,198,3,6,3,0,1
97,15,8762,3,0,2,198,3,6,3,0,1
97,17,NA,43,0,2,3252,47,47,47,4,0
97,19,7778,19,3,4,1948,23,26,23,4,0
97,15,324,40,32,7,5024,46,37,46,6,0
98,19,324,0,0,0,0,0,0,0,0,0
98,16,NA,16,7,10,1176,16,16,16,0,0
98,18,NA,6,3,2,564,6,5,6,0,0
98,18,NA,44,17,11,5171,52,46,52,8,0
98,16,6730,22,10,9,2784,28,30,28,6,0
98,18,NA,21,3,6,2038,25,14,25,4,0
99,20,NA,0,0,0,0,0,2,0,0,1
99,20,NA,0,0,0,0,0,3,0,0,1
99,14,2743,0,0,0,0,0,0,0,0,0
99,16,12588,4,3,2,432,4,5,4,0,0
99,22,2346,19,5,5,2137,23,29,23,4,0
99,15,NA,20,2,6,2010,24,24,24,4,0
100,20,NA,2,1,2,132,2,4,2,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,1,0,1,66,1,3,1,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,2,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
100,20,NA,0,0,0,0,0,3,0,0,1
